user_id,recipe_id,date,rating,review
872058,365,6/25/2008,3,"These chosen ingredients are fabulous together (color and taste-wise) but this recipe needed much much more salt, pepper and lemon juice to make the flavors come out. I used fresh everything for the ingredients. I am pretty sensitive to too-salty foods so I was surprised that I needed to use more than 2 tablespoons of Krazy lemon salt to give all the ingredients the normal level of flavor. I would definitely make this again but with some adjustments to the lemon, salt and pepper measurements."
199848,366,6/18/2012,5,"I loved that this salad had a light, lemony taste and not bogged down by heavy mayonnaise.  I used extra-large shrimp.  I think the bigger the shrimp, the better for this salad.  This is a great alternative to lettuce-based salads, although this would be great served on a bed of green or lettuce.  Thanx for sharing!"
2001343889,366,1/9/2017,0,"I was looking for a recipe to using up and excess of shrimp and celery I had left over. Every other recipe I found needed &quot;two cups of mayonnaise.&quot; But this recipe does not and proves that artery clogging mayonnaise does not need to be the base of a delicious, healthy salad. I've made it five times in the last two months since finding it. Thank you so much."
380862,373,5/3/2007,5,These are easy and delicious! They are always a hit at my parties.
128473,374,3/16/2011,5,"These were excellent Luckydevil.  I used jalapeno pepper jelly couldn't find peach pepper jelly. These tasted so much better than my pictures look.  Quick and very easy to make. Love brie, love puff pastry and pepper jelly, tailer made for me.  Thanks so much for sharing.  Made for Pac 2011."
424680,374,11/27/2008,5,"An interesting way to make a Monte Cristo! I actually cut the recipe in half & that, along with a bowl of soup, made a great lunch for 2 of us (not to mention cutting way back on the calories, fat, cholesterol, etc)! Not something I'd make often, but since this is one of my very favorite sandwiches, well . . . Thanks for a great recipe! [Tagged, made & reviewed as part of my Lunchtime Sandwich theme in My-3-Chefs]"
228392,374,12/31/2007,5,"I made this for a surprise birthday party on Saturday and got great compliments on it.  Because we had quite a few people invited to the party, I doubled the cream cheese and sour cream and used about a cup of hot sauce. I didn't have a can of chicken, so I used some finely shredded chicken that I had in the freezer and had thawed. I will definitely be making this again!"
538563,374,12/23/2008,5,"This is a really good and really easy dip to make. I didn't add as much hot sauce as the recipe calls for, as I wanted my daughters to be able to eat it. I added 2 teaspoons of chili powder to add extra flavor without the ""heat"" of the hot sauce. Great recipe!"
174096,374,1/17/2010,5,"This is great!  The meat comes out so juicy and flavorful!  I omitted the salt and used fat free Greek yogurt with the hummus.  So good!  I took advantage of a good sale on chicken leg quarters, so I cooked both thighs and drumsticks this way and used the thighs as directed.  The drumsticks were great sliced over a salad with Greek dressing for lunch the next day!  Thanks for sharing!"
1329782,375,1/26/2010,5,"Very good.
I used a combination of 4 breasts with bone in and 6 thighs, because it was what I had, so I used a bit more marinade, but same ingredients.  I did let mine marinade all day which I thought really helped.

I grilled mine, but only took 30 minutes to grill, it says 1 hour. Mine was 30 minutes and perfectly tender.  I did baste as directions stated.

I used seedless cucumbers and plum tomatoes, also seeded, otherwise, the Naan (I had it on hand, so I used that but Pita would of been great) would of got too wet for me. I added, black olives rough chopped as well which I like with the flavors and I had a 1/2 of can so why not use them up.

Very good, will make again.  A great sandwich
Thx!!"
1800103922,375,10/5/2013,3,"Very good! Not quite like the ones you get on the street in New York or Europe, but very close and my craving was satisfied! I recommend this recipe to anyone craving a D&ouml;ner kebab! These are tasty and pretty easy to make too."
1802533639,375,2/27/2014,5,"Absolutely yummy. It tastes as good, if not better than the chicken doner from my local kebab house."
806937,375,8/16/2009,4,Very good and moist. I made a 1/2 recipe and will add some chocolate chips to the cheesecake part next time.
4470,376,9/8/2009,5,Very nice but I used Tony Chachere's Roux Mix instead of making it from scratch. I had to make adjustments to the recipe as a result. Also I cannot get craw fish so I used artificial crab. It did end up as a very tasty dinner. With all the adjustments due to my laziness I cannot in fairness take away stars so will make it a 5 star - I am sure it deserves it because even with all my fiddling this was still a very tasty dinner . When I can get crawfish I will make this recipe again and make the roux from scratch.  I didn't think that using the Instant Roux would give me so many problems.
895132,376,12/6/2009,5,"Clear five stars!!! Actually made it to use in recipe #306275 but it's fantastic on it's own! Maybe because I used rice syrup instead of sugar and 80 percent chocolate instead of 65 percent it's extremely smooth and velvety. I don't like those watery chocolate sorbets, so this one definitely is it for me! This will be my standard chocolate sorbet.
Thanks for posting!"
346338,376,9/9/2006,5,"I made this a few years ago, from the godiva chocolate website. Absolutely 1000% fab, should have 10 stars cannot say enough about it,honestly speechless, Its only downfall is time and can be tricky. but if you choose to make it you will not be dissapointed."
42586,376,1/2/2003,5,"I'm trying to learn better ways to cook oatmeal so that I'll enjoy eating it more often.  This is really good!  I really liked a different baked oatmeal dish, so thought I would try this one.  This one is nothing like the other, but is also really good.  I used blueberries instead od cranberries.  It is nice to eat oatmeal that isn't too sweet!  Thanks!"
22015,376,5/25/2004,5,This is wonderful!  Very flavorful.  The oatmeal isn't mushy - it's still a bit chewy -just the way I like it.  I cut the recipe in half except for the butter and brown sugar - I used less than half of those.  It worked out very well.  I think that this would be great in Cooked Oatmeal Scones #46876.  I'll make extra next time so that I can do just that with the leftovers.  Thanks for a great recipe.
104847,376,9/14/2004,5,"This was great.  Easy to make and have ready for the morning.  I made small changes with what I had available.  used maple syrup instead of sugar, 4 1/2 T ground flax in place of margarine, 1 c. apple, raisins instead of cranberries, and 2/3c. chopped almonds.  "
86855,376,9/20/2004,5,"This makes such a nice autumn breakfast! And it looks really pretty too! I used half cranberries and half raisins. Also, I didn't have 3 cups of milk on hand, so I substituted some water to make a total of 3 cups liquid. The leftovers are delicious too! Thanks for a wonderful recipe, Tish!"
140806,376,12/27/2004,5,Surprisingly easy recipe. I made this Christmas morning and it turned out perfect. I used orange craisins which enhanced the wonderful flavor even more. This became a recipe that I will look forward to making every Christmas.
2001017894,376,5/19/2016,5,I loved the recipe...it came out perfect the first time I tried!!
173838,376,2/15/2005,5,"Thanks, Tish, for a new breakfast favorite!  I halved the recipe, as well as mixed cranberries with raisins.  It turned out great--smelled wonderful when it was baking too!   I appreciate a baked oatmeal recipe that doesn't call for eggs.  I think any baked oatmeal is especially tasty, however, because the flavors blend well while baking.  Thanks again!"
21173,376,6/5/2005,5,"Excellent! I had some left over and am going to see if it freezes well, as i think it could make a great microwave quickie breakfast option. The DH wanted to have a second bowl!"
182358,376,7/23/2005,5,"Yummy!  I made the recipe as posted but omitted the nuts b/c was preparing for granchildren. I also used a mixture of dried berries (cherries, cranberries, blueberries) and tossed in a cut up banana as I needed to use  some up. My DS and DIL loved it. I really enjoyed the dried fruit and will definitely be making this recipe again.  Thanks for sharing, Tish!"
95743,376,11/10/2005,0,"Made this just as written, expecting to like it, but I'm afraid neither one of us cared for it.  Just a personal taste thing, I guess."
215898,376,2/26/2006,0,The flavor was good but we didn't care for the texture. I wish I could be more specific but I can't seem to find the right words. Judging by the other reviews it may just be a personal taste thing.
119708,376,4/23/2006,5,I didn't do the star thing!!  Ooops...is certainly a 5'er.  I have made this again and even my dh liked it and he won't touch oatmeal!  His mom raved about it from the brunch so he gave it a try...
100185,376,5/13/2006,4,"I liked this except it was very very sweet, and I didn't even use the whole amount of brown sugar.  But the rest of it was good and I'm sure I'll be making it again, and maybe use only 1 tablespoon of sugar."
133174,376,9/24/2006,5,Great recipe!  I used Splenda brown sugar blend and reduced the amount of cranberries and pecans to 1/2 cup each.  The one thing I really enjoyed about this recipe is there is no overnight preparation.  It is quick and makes for a delciious breakfast.
271347,376,1/13/2007,5,"Excellent!  I use fresh, whole cranberries, upping the quantity to 1 1/2 c. and doubling the brown sugar.  To reduce calories, skip the margarine and/or butter, you don't really need to oil the pan. 

I make this sometimes a day ahead of when I have overnight company; just reheat in the morning for a plentiful, tasteful breakfast."
47892,376,2/11/2007,5,"I live off oatmeal in the cold months and this was a very delicious recipe! Very minor changes: grated the apples instead of chopped, almonds because I was out of the other nuts, and a combination of dried orange essence cranberries and dried blueberries. To serve, I sprinkled some salt on top and also a sprinkle of brown sugar. Half and half cream was served on the side. Thanks for sharing."
181123,376,4/7/2007,5,Great!  The combo of apples and cinnamon is a winner!
404046,376,6/22/2007,5,"This is my favorite recipe for oatmeal in the morning!  It has a great balance of cinnamon, sweetness and crunch from the nuts.  The only change I've done is 2% milk and butter instead of margarine.  Thank you, Tish!"
540680,376,10/9/2007,5,"Delightful...I've tried this with several kinds of nuts and raisins instead of cranberries...quite a filling ""Good morning,"" from the world of oats."
719493,376,2/23/2008,5,Wonderful!!!!  Great for the weekend and for company!!
664685,376,3/3/2008,5,"From the hands of a novice chef--really great!  Made one pan for my family and another for my girlfriend and it was gone.  This is a keeper.  I added more cranberries than the recipe called for.  Apples seem to be optional, don't reallyl add much (next time, I will try w/o)."
28177,376,5/3/2008,5,"Loved the balance in this oatmeal. The top baked up nice & firm with a dry appearance, but the underneath was soft & moist. I used one granny smith apple, 2% milk, cranberries & pecans.  I think that even though it wasn't a full 1-1/2 cups, the tart apple was a prominent flavor.  The brown sugar was plenty to sweeten the recipe & since we don't usually put milk or yogurt on oatmeal (pers pref), we enjoyed this recipe plain.  DH was experiementing with maple syrup & with butter. He didn't like it with syrup at all (too sweet), but thought it best with a dab of butter mixed in. DS, DD & I ate it plain. I love that this recipe can be made with staple ingredients. I usually like to make the first recipe as printed, and since I'll be making this again I'm going to use dried cherries & add a touch of almond extract to the mixture next time. Thanks for posting Tish, this is a fantastic recipe!"
540142,376,5/9/2008,5,"sooooo good. everyone loved it! i used vanilla soymilk instead of regular milk, also i would use less sugar next time, it was a little too sweet for me, but overall, wonderful!"
207668,376,5/21/2008,5,"Easy enough for my older children to prepare without help and yet so delicious that everyone wants seconds!  

I used rice milk since we are a no-dairy family, and omitted the apple as I had none.  Still absolutely wonderful.

Thank you for a flexible recipe that is sure to become a breakfast staple in our home."
362983,376,12/11/2008,5,"Delicious oatmeal! Now why was I making oatmeal in the microwave all this time???? This was actually really fun to make and easy to put together. I loved that you didn't have to let it soak overnight like other recipes. The only changes I made was cutting down the sugar (though I might add the listed amount to compare next time) and I used half cranberries, half raisins. I think I might have added too much milk because it didn't firm up, so I'll try cutting that down next time too. I can't wait to try this with different fruits and seasonings. Thank you!"
46357,376,10/8/2009,5,"This is really good! I agree - might never eat oatmeal any other way from now on. I've made it twice and now add about 1/2 tsp salt, extra tsp of cinnamon and 1 tsp vanilla to the milk mixture. This seems to bring out the flavors better. YUM!!

FYI, it's 5 WW pts per serving without the nuts."
237123,376,1/12/2010,5,"loved it.  I really changed it quite a bit, but you provided me with the perfect proportions, temp and time.  I used a 10 grain hot cereal, almond milk, agave nectar, cinnamon, almonds and apples.  I divided it up into 6 sections to eat for breakfasts during the week.  I would make this again for sure."
225620,376,3/21/2010,5,"I loved this recipe! My only adjustment was to leave out the nuts, personal preference. I used a large apple for which I do not know the measurement. I also let the oatmeal sit for about five minutes before cutting and serving to allow the liquid to be soaked in, again personal preference. This will be great to reheat before work in the morning."
704479,376,6/15/2010,5,"Just got around to rating it now, but it's a Saturday morning staple in our household.  Great texture, great taste, very simple. Thank you!"
421511,376,1/10/2011,4,"Very good!  I didn't have any apples on hand, so left them out.  I did use vanilla almond milk, so I decreased the brown sugar to 3 tbs and found it to be the perfect sweetness.  It took about 40 minutes.  Next time, I''ll bump up the temp to 375.  I'm looking forward to trying to this with other dried fruit/nut combos.  Thank you for posting!"
213139,376,2/6/2011,5,"DD has been asking for baked oatmeal for several weeks and I finally got around to baking some for her.  I used dried cherries as I had some that needed to be used up, a granny smith apple and pecans (our favorite nut for baking). It smelled heavenly while baking and the taste was wonderful.  A nice change from regular oatmeal.  Will definitely make this again.  Thanks for posting this Tish!  Made for Healthy Choices ABC Tag."
302094,376,3/21/2007,4,I just made this for dinner as a side dish to my southwest tamale pie. The only changes I made was to add Thousand Island dressing thats all I had on hand. I also added kidney beans instead of ranch style beans. I forgot the cheese but it was still tasty. Thanks for a quick side dish for dinner.
60908,378,11/13/2002,5,"Hi Georgieanna,

Growing up in Louisiana, this is exactly the way my Mama would make ""Lost Bread"". I'd forgotten all about it. Now I'm going to fix it for breakfast tomorrow morning. Thanks for reminding me with the recipe! By the way, I live nearby in Covington."
160213,378,9/18/2004,5,"We were looking for a simple classic French Toast just like mom would make,and we found it. Thank you..        P.S. I am also from southern Louisiana,Morgan City "
371105,378,4/1/2007,5,this definitely the way my children are going to grow up eating frech toast.
126104,378,10/6/2007,5,"I have absolutely never heard of ""lost bread"", and this wasn't how I have always HAD it, but it will be how I always have it.  This was absolutely delicious.

I was craving french toast tonite after reading another review, and searched for one that sounded good without being lots of trouble (or overnight).  I'm so glad I found this one.

Absolutely delicious."
549460,378,3/4/2008,5,This makes the best french toast ever.  I have never been able to make good french toast until now.
873008,378,2/6/2010,5,"Fantastic and easy!!  I always have ""lost bread,"" sometimes a little too much.  Thanks so much for the recipe."
1648730,378,7/15/2010,5,"My husband and I tried this recipe for breakfast this morning.  We often have leftover Hawaiian bread from communion each Sunday, so I used that for the bread.  It really did not need syrup at all - but we used some! Yum!"
2001028303,378,9/22/2018,5,I'm from New Orleans and My Mawmaw used to make this for us every weekend. Brings back great memories.
43642,378,8/16/2004,5,"I was about to do some experimenting myself with salmon and Liquid Smoke when I ran across this recipe. This is so easy to make, and it does really taste great.  I used the maximum amount of Liquid Smoke listed.  After the second refrigeration, I skinned and boned the salmon, which was super-easy.  When I tasted it, I thought it was good but I wanted it smokier - so I added probably another 2 Tablespoons of Liquid Smoke and refrigerated it a couple more hours.  I thought it was perfect then.  I used some to make a salmon pasta dish (I will post the recipe - it was GOOD!), and the rest went in the freezer for later.  Thank you so much for sharing this recipe - it was just what I was looking for!"
718620,378,7/25/2010,5,"really yummy waffles - i didn't have orange zest, and i'm not a fan of nuts, so i omitted both, and they still turned out wonderful.  A definite keeper.  thanks"
1169601,378,2/14/2009,5,"I've made a recipe very similar to this for years.  It was in the Better Homes and Gardens Summertime Grilling cookbook.  I misplaced my copy, and found this one called Bean Quartet as well.  Any way, I have started just putting it in a crock pot and slow cooking in while I am preparing the rest of my food.  It is always a crowd pleaser, and very easy to make.  

Note - the 1 ounce cans is obviously a mistake.  My recipe had one 15 ounce can of each of the beans except the pork and beans.  That was 22 ounces or so."
158446,378,12/16/2007,3,"The combination of the banana with the caramel was great.  This took much longer than stated in the recipe to bake though.  The glaze was too much, so I reserved some & poured it over each slice to serve."
1138230,378,3/17/2012,5,"You may not have given credit to Southern Living which is where I got this recipe. It came out in 1998 sometime. However, thanks for posting it. I didn't have time to let the cake cool completely so the caramel sauce basically soaked in to the warm cake which was delicious. Took it to a baby shower & everyone wanted the recipe. I also didn't have shortening so used all butter & I added a second banana for even more flavor.  Not only yummy, but it's a great use for overripe bananas!"
1800095597,378,10/2/2013,5,"I don&#039;t even like bananas but my family does. I made this cake for them and it got rave reviews! My husband, father, &amp; sons have all requested (demanded, really!) that I make it for Thanksgiving, if not sooner. This recipe is a keeper!!!"
23119,378,9/23/2009,5,Wonderful fish!!!!!!!!!!!Will be making these again. Easy and tasty. Made for PAC.
1623265,378,3/28/2014,3,This was good but for some reason my breading fell off while frying it.
156034,379,7/3/2007,4,"Tried this for ZWT III and it was very good.

It is much better warm, but DH did take the rest of it to work with him the next day and the guys really enjoyed it.

Thanks Chilicat....it is a good, quick recipe to make and we liked it."
220166,379,7/8/2007,4,I am not big on sweet cornbread but this was good.  I have never made cornbread with bisquick and I was kinda leary but it turned out really good.  I liked the texture it had.  It isn't a cornbread I would serve with beans but I will make it again.  Thanks chilicat!
41578,379,7/20/2009,5,"What a perfect way to start the day.  The eggs turned out light and fluffy.  I served this with a bowl of fresh fruit.  This would also be a great dish to serve to guests.  Thanks for sharing, Bobbie #3!!!"
381180,379,5/3/2010,5,"GREAT QUICHE!  I had it for breakfast this morning and it reheated quickly in the microwave for dinner tonight!  I used 1/4 tsp red pepper because I was totally out of black pepper ~ I had only 1/4 cup mozzarella, so I added 4-ounces of minced Swiss and also added 1 T dried chives.  Made for Andi's MAY FARM COOKING in the Photo forum."
1967997,379,12/24/2011,5,"My family didn't care too awfully much for it, but I didn't mind, because this was beautiful and smelled amazing!!  I don't eat the main ingredients in this due to stomach problems, but if I had, I KNOW it would have been 100% perfect!  So, bravoooooo on an amazing and easy (wow-don't get that combo often!) meal!  Served with mini blueberry waffles from my new waffle iron.<br/><br/>And K-U-W, beautiful picture!!!"
2437861,379,10/8/2012,0,"made this for Brunch--added green peppers . It turned out beautifully and was very good.Going to add mushrooms,sausage and onion next time. Hubby really liked it. Thanks for sharing."
353789,379,6/3/2018,5,"Not only is this the easiest quiche; it's crowd-pleasing delicious. I slice the pie and freeze it. It's way better than a bowl of cereal weekday mornings. Because I typically buy x-large eggs, I use 3 eggs in this recipe. I also vary the cheeses. This is such a versatile recipe...I love it!"
268973,380,1/15/2007,5,"Wow, this is so yummy! It was really quick too.  I was a little scared of the red peppers, but all it did was add a little zip. This was absolutely fantastic. Thank you so much!"
187281,381,1/19/2007,5,Easy and sooo yummy! A great alternative to pizza!
562341,381,9/13/2007,5,"Quick and satisfying is right.  I loved this meal.  I added sliced mushrooms to mine as well.  It is really a blank slate in which you could add anything you wanted.  My husband and I were coming up with different ways to reinvent this recipe.  How about a chedder, turkey and bacon one.  Absolutely delicioius."
552807,381,11/2/2007,5,Great quick & simple recipe!  Thanks!
360127,381,12/8/2007,4,"Excellent. We have never had stromboli before, but it was great! The kids ate theirs all up without me harassing them (a rarity in our house). I am making it again this week. I couldn't find pre made pizza dough, so used #151791."
710496,381,1/9/2008,5,"This was fantastic and easy to make.  The roasted red peppers gave the stromboli a nice flavor.  Next time, I think I might put some mushrooms inside, or perhaps some sauteed onions.  The possibilities are endless!"
719929,381,2/1/2008,4,"DH loved it! That's saying a lot. Thank you for the recipe, will definitely use again sometime."
230860,383,3/4/2008,5,"This was fantastic!  So simple and a nice full flavor.  Maybe a touch too greasy from the pepperoni, but I just let it drip out and dabbed w/ paper towel to soak some up.  I also had to use regular pepperoni since that's all I could find.  Definately a keeper and probably quite versatile as well."
189475,384,12/8/2008,5,"This was SO good!  I messed up the first one by rolling the pizza dough in a ball and it wouldn't spread out into a pizza crust, but my friend used the messed up dough to make garlic knots and I learned an important lesson about how NOT to make a stromboli! Fortunately I had another thing of pizza dough and I used that one to make a very delicious stromboli. Thanks for the recipe."
646398,385,1/7/2009,5,"An awesome family friendly recipe!  After their first bite, my husband and 2 kids immediately requested this to be put into the regular dinner rotation.

Thanks for posting."
358544,387,2/16/2009,5,Very simple an delicious! Family enjoyed this a lot. Will be making again and maybe trying salami and ground sausage. Thank you.
1141377,387,1/25/2010,3,"I thought this was going be a ""go to"" meal, but it was extremely doughy.  My husband and I were so disappointed this didn't turn out.  Hopefully others have better luck.  Thanks for posting."
972900,393,3/15/2010,5,"We have made this 3 times in the last month - my husband raves about it! Today I made it in advance and put it in the fridge until dinner. My husband likes to slice pieces off of it and pan sear them - extra amazing! We put prosciutto, ham, salami, pepperoni, provolone cheese and mushrooms in ours. Very impressive and easy dinner - takes about 10 minutes to throw together!"
1034569,396,2/7/2011,5,This is so easy to make. I throw it together a lot for a quick lunch and heat up the leftovers during the week. In one of the reviews someone mentioned pan searing it and I found that to be an easy way to heat it up. You can do so much with this recipe.
290010,399,4/20/2013,4,"I made this as written except I omitted the peppers.  I liked it, but it is a bit salty for me."
619965,399,1/24/2008,5,"Really, really good. And very easy to make!  Thanks a lot."
207176,399,5/30/2007,0,My kids love carrot sticks with Ranch dressing as long as I don't give it too often!  I buy the bags of mini carrots already prepared so it's easy to throw them into a snack size ziplock bag.
64667,399,6/4/2007,4,"You know, I've packed carrot sticks in the kids' & hubby's lunches for years, just NEVER once thought to put in some DIP for 'em (not more than a few times, that is).   So, thanks for reminding me to do this.   We took some today on our little picnic, Ranch dressing for DD and Western dressing for moi!   Ymmyyy!~!!~

*Made for My Three Chefs - June 2007*"
362983,399,6/28/2007,5,"I was looking for some quick and easy ideas to bring for our picnic this weekend and this is perfect! I love the dip idea, and it's a great, simple way to get more veggies in. Thanks!"
370332,400,12/10/2007,5,This was really good!  I added some ground beef and tripled the spices to serve as a main dish.  Thanks for the recipe!
329753,400,2/13/2011,5,"I was looking for something quick to cook with couscous, and let me tell you that this is DELICIOUS!  Fast, easy, and healthy.  I also added some cooked chicken and extra raisins, and feel very good about serving this.  Thank you soo much:)<br/>Kathy"
2001686985,400,8/25/2017,0,to make it more delicious add onion. Usually I steam the couscous
653438,400,3/19/2011,4,Made this for Spring PAC 2011 and it does have a kick.  Next time I might cut down on the red peppers but still overall it  was quite good.  I seasoned some shrimp that I had with the seasoning and grilled them for an appetizer.
2342357,401,7/26/2012,0,I like this season salt it help create many dishes
962690,402,7/17/2009,5,"The pastry for this is WONDERFUL.
I cut it in a 10 inch circle then made a smaller one.

Next time I will slice my apples a bit thinner so I can get more apple in. I was having a hard time folding the pasty over and having it tear only because my slices were a bit to thick.I didn't use all the toffee bits but should of so will next time LOL.
This was the perfect size to give us apple pie without alot of pie leftover.
Served with vanilla ice cream drizzled with caramel sauce.
PERFECT.
This is going in my Divine Cookbook.

Made for Everyday is a Holiday"
444132,402,8/16/2009,5,"Beautiful AND delicious!  I like that this is like a half sized pie, perfect for smaller families, like mine.  I used two apples, which I sliced thin, as wicked suggested - and I did use all the toffee chips, and I'm glad I did!  I suggest putting the apples on less than half of the circle, as you'll need a little more than half when you fold it over.  I think I will push the apples a little closer to the edges than I did (well, at least on the ends), because my ends were a little long - this is one recipe that will definately improve as I get better at working with pastry.  Thanks, WC, for a great recipe!  Made for PRMR Tag."
424680,404,5/16/2010,5,"What a great way to make just half a pie, especially when using fruit that doesn't end up with a lot of juice! Made this very tasty pie for just 2 of us, giving us a wonderful dessert & a bonus snack later on, but without a whole pie to finish off! My other half particularly enjoyed the inclusion of the toffee pieces! Thanks for sharing the recipe! [Tagged & made in Please Review My Recipe]"
1072593,404,10/13/2010,0,:-)))) That's me and my double (quadruple) chin.  These days I'm thinking turtle necks or maybe that should read turkey necks. :-/)))) Pretty darn good and made for A-NZ #45 Recipe Tag.
526666,407,12/2/2010,5,"OK, so I *cheated* a little, as I had a pie crust I needed to use. I'm certainly going to make this again and look forward to making the pastry from scratch, as this will certainly get even better! The toffee bits are very complimentary. It was easy to make, tho, perhaps due to my crust, I only needed 30 minutes, and maybe a couple less next time. I also used turbinado sugar for sprinkling on top. Just wonderful and super easy; great as a last minute dessert for the family. I did serve mine a la mode. Yum! Thanks for sharing, weekend cooker!"
50509,407,10/27/2011,4,"I also used a premade crust. Because it came in a roll, it was easy to cut in half and make two smaller pies, which was more practical for me. I misread the amount of toffee bits, so this was not sweet enough for me - even though my apple was a tart-sweet variety. The one thing that I did not like was that there was a bit too much crust on the edges - that might have been to my admittedly inept technique with pie crust. This is a great idea for a smaller pie for smaller households."
286566,408,2/16/2011,4,"We really liked the marinade but next time I would use fresh oregano and also add some fresh rosemary (we are fortunate that both grow abuntantly all year round and I did double the garlic as we just love the fresh garlic we have harvested).  I cooked on an indoor grill (using 12 loin chops for 4 which were served up with 2 recieving 4 and the other 2 persons got 2 each which suited us).  I cooked on an indoor electric ridged grill 5 minutes per side which gave a well done to the smaller chops and a slight pink to the larger ones so everyone got what they liked.  Thank you Sara 76, made for Bargain Basement."
1840822,408,2/27/2011,0,NOT an oreo lots of time to make and very disappointing
141980,409,5/6/2005,4,"Very simple and quick meal to throw together at the end of the day. Perfect for working moms and dads! We used low-fat rolls to lighten the recipe just a bit and it still tasted good. Next time, I would probably add some diced onion to give it a little more flavor. Thanks Branwyn!"
304590,411,8/28/2006,5,"This cheesecake is so light and fluffy! And unlike most recipes out there it only uses 2 packages of cream cheese!! I have made it without the pineapple and it is awesome too. I have also cut the recipe in half (except 3 eggs instead of 5) and prepare it in an 8in springform and it comes out great as well. I use the wide side foil to make sure that no water will leak in...sometimes if you have to overlap foil to cover the whole bottom, the water will still find a way in. I messed up one of these cheesecakes that way unfortunately. Try it today!!"
875616,411,7/28/2009,5,fanstatically light and delicious!
176615,412,3/2/2009,4,"Simple skillet meal that's good when the weather is cold. Creamy sauce covers chicken pices and hunks of potato and carrots. I used ""pick o the chick,"" which was more than 4 pounds of chicken, 5 medium potatoes, and a pound of baby carrots. Even so, there was plenty of sauce. For my tastes, I would reduce the fat next time, subbing half and half for whipping cream and reducing the butter at least by half. With butter, whipping cream, and fat from the chicken skin, I was feeling a bit guilty. Thanks for sharing the recipe!"
205786,412,3/3/2010,5,"Awesome. I did make some changes but the basics were the same and I loved the results. I wanted to make half the recipe, and did so, with the following exceptions. I used 3 egg yolks and 2 whites. I omitted the pineapple and juice, instead using the juice of one lemon. I made this in a 6"" springform pan which I buttered generously and sprinkled with graham crumbs (it took about 1/4 cup to coat the pan bottom and sides). I was worried that the pan was going to be too small but it worked perfectly. I wrapped the bottom of the pan in foil and set it in a larger pan with water about 3/4"" up the sides of the pan. I cooked it a 325ÂºF (my oven runs a little hot) and it took 70 minutes. This made 6 nice-size servings which I served with a strawberry sauce."
93843,412,7/13/2003,4,"The taste is nice, definitely like tomatoey stroganoff.  I think it probably tastes better the next day after it has had time to firm up a bit more."
125325,413,1/21/2006,4,This was really good and filling. My family really enjoyed this. The only change I made was to use minced garlic instead of garlic salt. Thank you!
143086,414,1/1/2007,5,"So glad I took a chance and requested this recipe on here...Just sorry it took me so long to post a review.  I made this within a week of getting the email, and it tasted even better than I remembered.   Miss Annie, thanks again so much for posting this."
545825,414,8/23/2007,5,"I've been making this lasagna for years.  It's definitely one of our favorites.  It is very filling, but makes enough for my husband to be able to take a slice with him for lunch the next day."
53373,414,9/26/2007,5,"My new ""standby"" lasagna recipe!  My family raves over it.  I sub low fat items and use turkey ground beef and turkey sausage and whole wheat noodles.  Soooo yummy!!
I add a little italian seasoning to the meat sauce and some parm chz during the laying process!!"
177933,414,10/19/2007,4,"I thought it was great, my husband thought it was too cream cheesy.  I made it for a friend that just had a baby, I am sure they enjoyed it.  Thanks!"
53932,414,2/17/2009,5,This is very good.  I deviated from the recipe a bit using my own meat sauce.  Loved the cream cheese/sour cream filling as a delightful change from ricotta!
623399,414,9/16/2009,5,"I first made this recipe out of my taste of home contest winning book.  It is DELICIOUS! I have made it several times and whenever I am in the mood for lasagna, this is the recipe that I go for.  I love the cream cheese mixture in this!  It makes it so creamy and unique.  LOVE IT!  I do normally season the sauce mixture real well with more spices and seasonings.  But other than that I stick to the recipe!  The best lasagna ever!  10 stars!!"
89831,414,7/12/2004,5,"Uncle Bill, I made your perogies over the weekend, and they were so good, I am giving your recipe more than 5 stars... actually I must say, the best dough that I have made so far, and I have tryed a lot of different pierogi dough recipes! I did not have a pierogi mini form, so I rolled out the dough by hand. I made the dough the night before, and used it the following day, I took it out of the fridge and let it sit on the counter at room temperature, that made for easier rolling. You didn't state where to add in the sour cream, so I just added it with the whipping cream, milk and eggs, I did however, used half and half instread of milk. I used my own filling recipe with fryed onions, sour cream and Cheeze Whiz...I am so happy that I decided to try your recipe they turned our absolutely wonderful. Although, it took me a half a day to make these, it was well worth the time and effort. Thanks so much for sharing such a winning recipe Uncle Bill. I look forward to making these again (the next time I will make them with saurkraut!).. , this method produces a wonderful soft dough, I highy advise anyone to try your recipe, thanks...Kittencal:)"
138429,414,11/15/2004,5,"What can I say . This deserves 10 out of 5. I always had a lady make up Perogies for me but after seeing the great detailed instructions, decided to try this recipe. I will make my own perogies from here on in. I followed the recipe and will never change a thing. Thank you so much for the recipe and detailed instructions. "
199839,414,6/14/2007,3,Great!!
806741,414,10/26/2008,5,Fantastic. I made the recipe as prescribed. I had made a Thai butternut squash soup and beef stew with mashed potatoes the day before. I used both of these for filling (of course not together) they turned out amazing. I froze them. The real test will be when my Lithuanian friend is over for dinner. I will try to report back on her opinion!
