id,i,name_tokens,ingredient_tokens,steps_tokens,techniques,calorie_level,ingredient_ids
119464,87415,"[40480, 2056, 488, 2883, 22075, 556, 15657, 40481]","[[7, 990, 955, 3561], [9689], [21453], [4787, 22075], [1325, 2853, 8730, 11007], [498, 3137, 13331], [734, 744, 3707, 6821], [4019, 9080, 10444, 6020]]","[40480, 40482, 5539, 15657, 500, 4065, 498, 11468, 31331, 1353, 1073, 4941, 568, 843, 3677, 485, 3473, 240, 9822, 2528, 40478, 40482, 9933, 240, 492, 6255, 277, 3026, 6913, 5379, 40478, 40482, 10553, 485, 1719, 5024, 40478, 40482, 2507, 9689, 500, 1435, 1719, 19527, 6847, 715, 11868, 260, 1583, 2525, 1073, 33620, 40478, 40482, 10553, 9689, 485, 2405, 4886, 485, 9933, 40478, 40482, 4846, 21453, 485, 9689, 4739, 500, 6847, 4835, 5209, 1073, 668, 2827, 485, 2507, 240, 670, 284, 1571, 40478, 40482, 4846, 4787, 22075, 9467, 867, 1571, 674, 4846, 481, 10380, 22075, 488, 3423, 485, 5539, 1073, 1109, 640, 668, 6720, 822, 488, 22075, 640, 2512, 2056, 670, 277, 2176, 1872, 40478, 40482, 2294, 9689, 485, 6847, 488, 4846, 13331, 488, 15657, 488, 1046, 6913, 5379, 485, 9819, 503, 15657, 40478, 40482, 9467, 500, 277, 3026, 6821, 488, 1082, 504, 6255, 16153, 522, 5024, 40478, 40482, 20761, 556, 10444, 6020, 488, 1325, 15405, 556, 9072, 13331, 4103, 240, 3986, 8947, 6821, 7404, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[5105, 298, 5010, 3046, 3179, 4985, 5180, 5006]"
483476,167585,"[40480, 1568, 678, 5816, 252, 16296, 5339, 40481]","[[17918], [15473, 10166], [6953], [8780], [6444], [6812], [6796, 5940], [16296], [15000, 18347], [16296, 18347], [837, 7327]]","[40480, 40482, 23667, 17918, 240, 15473, 10166, 488, 6953, 488, 1233, 2913, 40478, 40482, 4914, 8780, 556, 6444, 1073, 12924, 40478, 40482, 4846, 6812, 488, 6796, 5940, 488, 7087, 862, 40478, 40482, 4846, 17918, 9019, 26835, 556, 27593, 240, 2827, 488, 3192, 556, 17918, 40478, 40482, 9467, 500, 15000, 240, 16296, 18347, 488, 7327, 40478, 40482, 19007, 500, 246, 862, 35050, 291, 260, 284, 3652, 16594, 6847, 491, 43, 8393, 9378, 562, 277, 2088, 240, 522, 1073, 246, 32461, 240, 13908, 500, 2732, 2323, 551, 2698, 40478, 40482, 485, 704, 39862, 3026, 4846, 670, 277, 13020, 9082, 498, 1454, 26285, 522, 277, 13020, 9082, 13249, 7524, 40478, 40482, 851, 507, 1683, 246, 1378, 488, 512, 804, 604, 704, 20033, 6796, 5940, 40478, 40482, 481, 16296, 18347, 544, 547, 1074, 8616, 240, 616, 544, 246, 2498, 1150, 645, 704, 27593, 640, 595, 1741, 2507, 278, 13583, 1046, 240, 507, 804, 18918, 481, 14601, 40478, 40482, 557, 246, 1621, 498, 1618, 240, 249, 1120, 768, 507, 784, 669, 547, 27593, 640, 3478, 13583, 40478, 40482, 507, 535, 246, 2445, 746, 1259, 645, 512, 823, 704, 10905, 485, 1229, 551, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[2683, 335, 6270, 840, 6906, 2499, 869, 342, 7470, 351, 7642]"
34331,12507,"[40480, 40410, 745, 556, 3283, 22193, 501, 38749, 40481]","[[40410, 745], [10444, 6020], [2832, 1454, 3204], [3699, 19104], [3137, 838, 502, 8, 561, 19104], [31184, 19104], [15022], [954, 260, 4739, 5940], [3137, 734, 5612], [592, 5552, 23488], [6167, 20930, 510], [1454, 11332], [6953], [9230, 789, 607], [1353]]","[40480, 40482, 5539, 40410, 745, 500, 281, 35, 639, 40478, 40482, 11468, 1353, 1073, 679, 1666, 836, 240, 670, 292, 260, 5895, 1571, 40478, 40482, 9933, 40478, 40482, 500, 1007, 1719, 4835, 39587, 240, 2525, 481, 6020, 488, 3204, 715, 11868, 1583, 2525, 40478, 40482, 4846, 19104, 488, 15022, 240, 488, 5539, 562, 287, 260, 292, 1571, 240, 9822, 2528, 40478, 40482, 9467, 500, 481, 5940, 240, 734, 5612, 240, 23488, 240, 20930, 510, 240, 11332, 240, 488, 6953, 40478, 40482, 2030, 485, 246, 3724, 32093, 715, 11868, 2525, 40478, 40482, 23667, 9230, 789, 607, 488, 1353, 1073, 3866, 40478, 40482, 9467, 666, 481, 22193, 10734, 488, 2294, 485, 246, 3724, 32093, 40478, 40482, 6748, 500, 481, 9649, 40410, 745, 40478, 40482, 5539, 562, 670, 277, 2176, 725, 715, 954, 2525, 240, 9822, 10450, 40478, 40482, 10553, 485, 2107, 6255, 6786, 488, 4103, 2198, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[4416, 5006, 2461, 892, 2891, 5136, 3184, 4717, 2856, 2148, 2378, 7774, 6270, 1833, 7655]"
272917,106234,"[40480, 1631, 252, 7, 491, 17918, 1892, 551, 9021, 40481]","[[36374, 3388, 650, 256, 6444], [8780], [8441], [15000], [589, 260, 4001, 17918], [7, 491, 17918], [15473, 10166], [23618, 6444], [5940]]","[40480, 40482, 485, 925, 1430, 7, 491, 17918, 271, 40478, 40482, 1082, 277, 277, 278, 44, 7420, 2279, 522, 1122, 8861, 25916, 240, 563, 9649, 240, 500, 246, 37588, 522, 2044, 37453, 40478, 40482, 2454, 488, 12172, 15936, 2460, 40478, 40482, 2191, 670, 277, 3026, 40478, 40482, 485, 925, 9021, 271, 40478, 40482, 2523, 1281, 6444, 488, 8780, 1073, 1092, 488, 12924, 40478, 40482, 12172, 500, 8441, 488, 15000, 40478, 40482, 23667, 1874, 1437, 488, 15473, 10166, 40478, 40482, 8297, 4846, 485, 8780, 9019, 240, 13733, 862, 861, 1183, 8616, 40478, 40482, 2454, 240, 5463, 531, 2088, 40478, 40482, 2525, 10906, 485, 43, 22328, 9378, 250, 40478, 40482, 3612, 551, 17532, 485, 277, 278, 292, 3652, 23171, 504, 4309, 1874, 7086, 3334, 40478, 40482, 1892, 556, 11274, 17771, 40478, 40482, 19007, 504, 563, 35050, 11274, 5070, 562, 288, 485, 292, 1571, 1073, 6195, 640, 3746, 2507, 40478, 40482, 2548, 8400, 40478, 40482, 22830, 556, 8780, 4914, 23948, 488, 37906, 240, 557, 10114, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[1689, 840, 2499, 7449, 63, 4973, 335, 5695, 4717]"
61723,101369,"[40480, 24, 1538, 507, 979, 15133, 40481]","[[9649, 12395], [17869, 6020], [15022, 796, 964], [21453], [37754, 10734], [3316, 10734], [25905], [21570], [38139], [838, 502, 8, 561, 19104], [5867, 24176], [6878, 20836], [2056, 21453], [519, 1016]]","[40480, 40482, 929, 246, 40478, 40482, 2217, 240, 655, 640, 1272, 28075, 498, 24, 1538, 507, 2383, 803, 2954, 562, 246, 7947, 498, 12395, 240, 5867, 240, 19888, 40478, 40482, 512, 1598, 1759, 556, 5598, 27150, 668, 644, 902, 688, 500, 246, 1220, 4289, 498, 1353, 488, 2548, 488, 18844, 40478, 40482, 2642, 481, 24176, 485, 1529, 806, 5867, 24176, 544, 1347, 562, 1428, 500, 481, 16477, 40478, 40482, 15207, 6878, 20836, 500, 1845, 7761, 1353, 500, 1719, 5024, 562, 670, 7379, 1571, 488, 674, 9933, 500, 588, 14185, 40478, 40482, 587, 616, 1000, 6927, 11488, 40478, 40482, 2525, 6020, 485, 11868, 500, 246, 963, 1719, 6847, 556, 1435, 2000, 40478, 40482, 4835, 836, 21453, 488, 15022, 281, 1571, 40478, 40482, 4846, 5089, 240, 37754, 10734, 488, 3316, 10734, 40478, 40482, 1300, 609, 481, 2525, 485, 1583, 40478, 40482, 4846, 25905, 240, 21570, 240, 19104, 240, 38139, 240, 246, 13618, 498, 6953, 488, 11332, 488, 277, 3026, 498, 24176, 40478, 40482, 9467, 14046, 280, 1571, 522, 1073, 37749, 640, 9238, 4941, 40478, 40482, 18115, 2525, 485, 954, 488, 4846, 6878, 20836, 240, 500, 1220, 14672, 240, 9822, 485, 2158, 609, 40478, 40482, 4846, 24176, 557, 1388, 485, 1178, 9019, 617, 4236, 834, 2832, 40478, 40482, 5539, 668, 1073, 20836, 640, 2107, 40478, 40482, 4103, 556, 14721, 522, 13249, 35844, 240, 5703, 6237, 485, 35009, 504, 1495, 488, 4019, 37754, 10734, 40478, 40482, 512, 1598, 1359, 3143, 25, 555, 480, 15094, 3674, 488, 522, 1162, 9649, 8441, 15786, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[1743, 7557, 3203, 5010, 6696, 2654, 893, 1093, 1124, 6447, 1257, 6074, 6335, 4379]"
108065,39357,"[40480, 19888, 488, 8289, 8294, 40481]","[[589, 260, 4001, 17918], [21453], [38139], [16954, 16064], [4914, 260, 4530, 8289], [17869, 6020], [4178, 11332], [1845, 1353], [19888], [2568, 21275, 10734]]","[40480, 40482, 2525, 6020, 500, 5082, 40478, 40482, 4846, 481, 17918, 488, 9467, 40478, 40482, 4846, 21453, 240, 38139, 488, 4178, 11332, 40478, 40482, 5539, 5895, 1571, 522, 1073, 481, 21453, 544, 4941, 40478, 40482, 4846, 8289, 240, 16954, 16064, 240, 1845, 1353, 240, 6953, 488, 11332, 40478, 40482, 32093, 6828, 1571, 40478, 40482, 4846, 481, 19888, 488, 5539, 1007, 7648, 1571, 1872, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[63, 5010, 1124, 7229, 1803, 7557, 519, 3815, 6487, 7049]"
152450,152280,"[40480, 7304, 16296, 26855, 556, 501, 29702, 40481]","[[14389], [501, 29702], [27593], [6812], [15000, 18347], [15341], [11951, 4914]]","[40480, 40482, 729, 2525, 10906, 485, 43, 28852, 250, 40478, 40482, 14218, 246, 54, 34, 292, 522, 728, 26855, 5465, 40478, 40482, 5122, 240, 15258, 240, 5820, 488, 24186, 8654, 14389, 40478, 40482, 8556, 500, 5465, 488, 35009, 556, 501, 29702, 40478, 40482, 15258, 16296, 488, 2158, 666, 3585, 666, 246, 11868, 5024, 40478, 40482, 4846, 6812, 240, 15000, 240, 15341, 240, 488, 4914, 488, 2523, 862, 40478, 40482, 8240, 715, 481, 7304, 15786, 40478, 40482, 19007, 6828, 1571, 40478, 40482, 4103, 1845, 240, 616, 544, 1424, 3254, 556, 246, 1919, 498, 28059, 498, 15000, 755, 4914, 40478, 40482, 3545, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[150, 70, 342, 2499, 7470, 1511, 7705]"
403652,40628,"[40480, 2007, 23492, 252, 5867, 1672, 4352, 4972, 40481]","[[5867, 6285], [4178, 28062], [22193], [16954, 1672, 4352, 4972, 31757], [5867, 6382], [3753, 1133, 15657]]","[40480, 40482, 2507, 5867, 500, 28058, 488, 5539, 1073, 1256, 40478, 40482, 6018, 617, 6847, 40478, 40482, 4835, 836, 21199, 3154, 556, 246, 909, 10444, 6020, 40478, 40482, 280, 260, 284, 1571, 40478, 40482, 4846, 5867, 651, 485, 6847, 40478, 40482, 4846, 19104, 40478, 40482, 4846, 277, 3036, 498, 1672, 4352, 4972, 10734, 488, 5867, 6382, 40478, 40482, 32093, 284, 260, 5895, 1571, 562, 20631, 1437, 485, 13829, 40478, 40482, 645, 5486, 4846, 725, 10734, 40478, 40482, 4103, 715, 3753, 1133, 15657, 40478, 40482, 249, 4846, 734, 744, 3214, 6821, 485, 481, 1495, 498, 1519, 562, 246, 909, 1726, 267, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[1252, 519, 4863, 7222, 1297, 132]"
275826,8987,"[40480, 829, 13158, 3242, 21393, 40481]","[[1264, 6919, 17881], [38287, 8619, 17881], [17577, 17881], [13249, 17881], [4017], [22412], [5940], [15341], [15341, 3261]]","[40480, 40482, 500, 246, 5895, 260, 7835, 3026, 240, 23667, 1451, 35094, 240, 4017, 488, 22412, 40478, 40482, 3926, 3026, 556, 22485, 5940, 240, 1495, 556, 246, 1220, 28143, 498, 25333, 1003, 5940, 240, 35009, 26023, 556, 15341, 488, 1325, 15405, 556, 246, 15341, 3261, 40478, 40482, 4103, 2198, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[5703, 3655, 4568, 4274, 3723, 2552, 4717, 1511, 1527]"
193253,33386,"[40480, 17364, 11892, 556, 25, 555, 480, 15094, 24106, 778, 17456, 40481]","[[3137, 25, 555, 480, 15094], [992, 1492, 501, 29702], [28, 14769, 1922, 245, 11332], [6953], [1301, 11332], [15022, 796, 527], [4204, 27043], [3137, 14721, 7524], [17364, 11892]]","[40480, 40482, 6672, 13444, 40478, 40482, 23667, 929, 287, 16126, 500, 246, 37588, 40478, 40482, 4086, 1073, 19657, 17163, 40478, 40482, 4846, 27043, 488, 7524, 40478, 40482, 4086, 1073, 3866, 40478, 40482, 13444, 11892, 287, 1571, 504, 1183, 737, 522, 1073, 10114, 6937, 498, 2704, 5817, 40478, 40482, 1892, 11892, 30029, 1223, 13569, 666, 2808, 15786, 40478, 40482, 4103, 11892, 556, 778, 17456, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2777, 4449, 3957, 6270, 590, 3203, 5502, 2837, 2668]"
76792,107494,"[40480, 10982, 3316, 629, 3, 28695, 3439, 249, 40481]","[[3484, 19414], [2056, 19414], [4178, 11332], [38139], [3137, 734, 5612], [8780], [17918], [10982, 3316], [28, 14769, 1922, 245, 17570], [1615, 23, 695, 2338, 6821], [1444, 260, 488, 260, 1444], [629, 3, 915, 23512, 745, 15657], [734, 744, 3707, 6821]]","[40480, 40482, 4835, 241, 929, 1667, 16126, 500, 8780, 40478, 40482, 4846, 17918, 240, 734, 5612, 488, 10982, 3316, 488, 5539, 7648, 1571, 40478, 40482, 4846, 17570, 240, 1615, 23, 695, 2338, 488, 1444, 296, 1444, 240, 4846, 9649, 629, 3, 28695, 3439, 249, 240, 7087, 488, 8240, 666, 26855, 40478, 40482, 1495, 556, 734, 744, 3707, 488, 19007, 7379, 1262, 917, 14, 305, 43, 8393, 9378, 250, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[7979, 6335, 519, 1124, 2856, 840, 2683, 1902, 3961, 7594, 3589, 2593, 5180]"
281968,139097,"[40480, 5082, 596, 977, 510, 40481]","[[8441], [6444], [6953], [1444, 260, 488, 260, 1444, 4914], [9426, 260, 2417, 5317, 9079], [15000, 18347], [6198, 4914]]","[40480, 40482, 500, 246, 1220, 4835, 39587, 240, 23667, 481, 8441, 240, 6444, 488, 6953, 40478, 40482, 29369, 500, 4914, 40478, 40482, 5539, 488, 9467, 715, 11868, 2525, 1073, 9019, 6337, 14245, 286, 488, 10213, 481, 651, 498, 246, 2817, 9082, 40478, 40482, 6018, 617, 481, 2525, 40478, 40482, 29369, 500, 5317, 9079, 488, 15000, 1073, 3866, 40478, 40482, 8240, 666, 1220, 10601, 7443, 40478, 40482, 2454, 488, 8658, 746, 292, 1808, 522, 10308, 40478, 40482, 1325, 15405, 556, 6198, 4914, 645, 10114, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,"[2499, 6906, 6270, 3590, 1388, 7470, 7702]"
99132,110783,"[40480, 14254, 15657, 19007, 40481]","[[1430, 11434], [7050, 517, 16318, 15657], [15657, 10734], [6821], [734, 744, 3707, 6821], [22942, 11332], [15022, 6953], [21453, 6953], [8300, 29471, 484]]","[40480, 40482, 14057, 609, 481, 15657, 500, 31331, 1353, 1073, 10114, 30173, 40478, 40482, 2525, 1430, 11434, 500, 246, 28058, 240, 27990, 1749, 8772, 240, 15022, 6953, 240, 21453, 6953, 1000, 6913, 40478, 40482, 729, 2525, 10906, 485, 43, 8393, 9378, 250, 40478, 40482, 9933, 15657, 488, 8556, 2695, 498, 246, 42, 34, 49, 34, 6642, 3652, 5465, 40478, 40482, 4846, 246, 8556, 498, 10734, 40478, 40482, 4846, 734, 744, 3707, 6821, 40478, 40482, 4846, 246, 8556, 498, 16999, 6821, 40478, 40482, 4846, 246, 8556, 498, 1430, 11434, 40478, 40482, 2454, 556, 246, 8556, 498, 481, 1346, 498, 481, 15657, 40478, 40482, 2454, 556, 5040, 10734, 40478, 40482, 2454, 556, 5040, 6821, 40478, 40482, 1082, 500, 10906, 562, 5895, 1571, 522, 1073, 6821, 544, 10123, 6737, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[3484, 6089, 5205, 1170, 5180, 1326, 3219, 5028, 3940]"
14099,127790,"[40480, 3573, 5867, 12691, 40481]","[[5867, 6285], [978, 21453], [30878], [705, 11, 5450, 4552, 10734], [559, 1164, 6020]]","[40480, 40482, 23667, 16126, 500, 246, 5024, 40478, 40482, 512, 759, 831, 25838, 481, 16126, 562, 531, 2088, 240, 522, 512, 759, 9962, 525, 488, 799, 770, 485, 1457, 481, 12691, 40478, 40482, 4846, 16126, 485, 246, 1719, 5070, 498, 2262, 14653, 40478, 40482, 2030, 481, 928, 2000, 1281, 488, 6748, 714, 240, 280, 260, 281, 1323, 40478, 40482, 3612, 481, 5046, 500, 240, 491, 1423, 280, 9113, 1183, 40478, 40482, 1082, 12691, 17940, 737, 609, 504, 246, 15473, 5070, 40478, 40482, 19007, 562, 7379, 1571, 500, 246, 44, 42, 46, 250, 10906, 40478, 40482, 485, 4103, 240, 563, 3612, 566, 872, 498, 481, 12691, 488, 8240, 551, 522, 1189, 481, 1495, 488, 9082, 551, 40478, 40482, 4103, 556, 6878, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[1252, 5966, 5408, 7135, 6413]"
201473,156985,"[40480, 2279, 16509, 32301, 10734, 664, 6444, 2318, 40481]","[[14389], [15341], [21447, 7869], [1353], [13249, 15786], [6953]]","[40480, 40482, 15258, 488, 5820, 14389, 40478, 40482, 1892, 14389, 666, 15152, 277, 3652, 22118, 40478, 40482, 4846, 589, 16126, 485, 5082, 240, 488, 1300, 2525, 504, 1583, 40478, 40482, 2030, 485, 246, 14057, 240, 674, 2454, 488, 18115, 2525, 485, 954, 40478, 40482, 32093, 562, 7379, 1571, 522, 1073, 481, 14389, 604, 8170, 18503, 40478, 40482, 9467, 10450, 240, 1457, 881, 525, 481, 14389, 640, 595, 6883, 485, 481, 2695, 498, 481, 5082, 40478, 40482, 4846, 725, 1353, 645, 3638, 40478, 40482, 6018, 13249, 15786, 40478, 40482, 24440, 556, 246, 13995, 567, 6949, 522, 1529, 246, 2044, 10404, 562, 246, 28656, 30173, 40478, 40482, 4103, 2107, 522, 491, 844, 7858, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[150, 1511, 4964, 7655, 4270, 6270]"
6738,123617,"[40480, 30645, 4785, 18777, 7304, 7056, 40481]","[[291, 244, 563, 12187, 7056, 6515], [563, 19826, 17918], [6444], [2507, 6444], [15341], [8780], [6913, 14389], [13249, 7524], [30645, 4785, 6821], [21447, 7869]]","[40480, 40482, 925, 246, 1583, 9861, 785, 481, 7056, 19093, 40478, 40482, 23667, 589, 481, 2832, 16126, 500, 481, 31757, 488, 1892, 500, 481, 8780, 1073, 1904, 9588, 40478, 40482, 1233, 2913, 40478, 40482, 8263, 481, 14389, 488, 13249, 7524, 1281, 488, 4846, 481, 6821, 240, 17918, 240, 488, 21447, 7869, 240, 7413, 488, 13733, 862, 40478, 40482, 9154, 481, 14389, 500, 481, 19093, 488, 35009, 504, 481, 31757, 40478, 40482, 19007, 500, 246, 729, 6720, 43, 22328, 6937, 250, 40478, 40482, 10906, 562, 11083, 485, 8393, 1571, 40478, 40482, 4103, 2107, 556, 15000, 755, 4914, 645, 10114, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,"[7352, 7358, 6906, 800, 1511, 840, 1780, 4253, 1168, 4964]"
227883,127582,"[40480, 26763, 2521, 1494, 273, 11434, 562, 11551, 40481]","[[23031], [652, 25, 3035, 11959, 10734], [26285], [15022, 796, 964], [11434, 6168, 4386, 504], [6167, 23488], [22942, 8361], [31801, 7961, 14259], [21453], [20003], [7424, 745]]","[40480, 40482, 23667, 23031, 240, 652, 25, 3035, 11959, 4835, 251, 240, 26285, 240, 15022, 240, 8405, 2825, 240, 23488, 240, 22942, 8361, 500, 246, 1220, 5024, 40478, 40482, 13884, 277, 278, 280, 3026, 5379, 562, 10734, 40478, 40482, 13206, 16829, 4739, 617, 5089, 40478, 40482, 1892, 5089, 485, 2665, 666, 38450, 5082, 40478, 40482, 1495, 556, 19414, 40478, 40482, 8240, 10734, 715, 40478, 40482, 2454, 488, 5539, 5895, 485, 6642, 1808, 504, 954, 40478, 40482, 8676, 562, 10734, 240, 500, 246, 1220, 10734, 6847, 240, 23667, 481, 277, 278, 280, 3026, 9072, 5379, 240, 20003, 488, 7424, 745, 40478, 40482, 2525, 822, 40478, 40482, 10553, 9649, 5089, 485, 5161, 2464, 488, 18844, 40478, 40482, 29649, 6913, 5379, 240, 4103, 5089, 504, 943, 498, 15126, 552, 915, 608, 522, 29042, 40478, 40482, 2789, 10734, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[1639, 7946, 7620, 3203, 430, 2315, 1329, 1485, 5010, 4053, 4574]"
56964,156615,"[40480, 2056, 11007, 556, 36672, 2507, 8780, 40481]","[[2056, 11007], [8467, 1179], [563, 31331, 8780], [6953], [3137, 734, 5612]]","[40480, 40482, 1082, 8780, 666, 246, 1719, 240, 2262, 28058, 40478, 40482, 1300, 2525, 485, 11868, 40478, 40482, 669, 8780, 544, 6737, 240, 4846, 8467, 1179, 488, 5539, 240, 8000, 6536, 240, 1073, 481, 8780, 980, 246, 5739, 1092, 3746, 2507, 3184, 240, 670, 282, 1571, 40478, 40482, 580, 3140, 595, 485, 3667, 8780, 40478, 40482, 4846, 11007, 488, 8263, 556, 8780, 1073, 6720, 822, 488, 4941, 240, 670, 7648, 1571, 40478, 40482, 4846, 6953, 485, 3301, 645, 1388, 40478, 40482, 4846, 734, 5612, 488, 8263, 485, 7087, 40478, 40482, 4103, 2107, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,"[3398, 5298, 7367, 6270, 2856]"
